Iteration,Time_Seconds,Objective_Value,W_Shift,W_Swap,W_Kick
0,0.0,11996,100.0,100.0,100.0
10,0.02903127670288086,11996,80.0,36.1296,40.96000000000001
11,0.030001163482666016,11996,74.0,36.1296,40.96000000000001
13,0.034001827239990234,11996,57.36000000000001,36.1296,40.96000000000001
20,0.04899930953979492,11996,29.368320000000008,24.922944000000005,26.21440000000001
25,0.06199955940246582,11996,28.795724800000006,17.750684160000002,20.97152000000001
26,0.06399846076965332,11996,33.03657984,17.750684160000002,20.97152000000001
30,0.07299995422363281,11996,26.429263872000003,15.200547328000003,14.421772800000006
38,0.09099936485290527,11996,23.531783102464004,11.528350289920002,7.383947673600004
40,0.09499931335449219,11996,18.825426481971203,11.528350289920002,5.907158138880003
45,0.10299921035766602,11996,19.638618358769257,11.528350289920002,5.0
46,0.10499930381774902,11996,25.710894687015404,11.528350289920002,5.0
50,0.11599898338317871,11996,16.45497259968986,9.1781441855488,5.0
52,0.11899971961975098,11996,23.16397807975189,9.1781441855488,5.0
57,0.12799954414367676,11996,17.5903723371731,9.1781441855488,5.0
60,0.13299918174743652,11996,9.006270636632628,9.1781441855488,5.0
62,0.13599944114685059,11996,15.764013207444883,9.1781441855488,5.0
63,0.1379995346069336,11996,22.611210565955908,9.1781441855488,5.0
66,0.14599943161010742,11996,28.08896845276473,8.34251534843904,5.0
70,0.15999889373779297,11996,22.471174762211785,6.711367858400789,5.0
71,0.16199898719787598,11996,27.97693980976943,6.711367858400789,5.0
72,0.16399908065795898,11996,32.381551847815544,6.711367858400789,5.0
75,0.169999361038208,11996,30.72419318260195,6.711367858400789,5.0
77,0.17403864860534668,11996,34.57935454608156,6.711367858400789,5.0
80,0.18201231956481934,11996,22.1307869094922,6.369094286720632,5.0
85,0.1902921199798584,11996,22.1307869094922,6.369094286720632,14.0
90,0.20632076263427734,11996,17.704629527593763,5.700976274800964,11.200000000000001
91,0.20831871032714844,11996,24.163703622075012,5.700976274800964,11.200000000000001
93,0.21231889724731445,11996,25.46477031812801,5.700976274800964,11.200000000000001
95,0.2153184413909912,11996,26.297453003601927,5.700976274800964,11.200000000000001
99,0.22331881523132324,11996,23.464295937844188,5.700976274800964,8.96
100,0.2243189811706543,11996,18.771436750275353,5.700976274800964,8.96
110,0.24334406852722168,11996,14.920819515464185,5.560781019840771,5.0
111,0.24534940719604492,11996,21.936655612371347,5.560781019840771,5.0
120,0.27034926414489746,11996,7.188203311061844,5.22969590572678,5.0
121,0.27330923080444336,11996,15.750562648849476,5.22969590572678,5.0
125,0.282367467880249,11996,20.080360095263664,5.183756724581424,5.0
126,0.284351110458374,11996,26.064288076210932,5.183756724581424,5.0
127,0.28632450103759766,11996,30.851430460968746,5.183756724581424,5.0
130,0.2923455238342285,11996,19.74491549502,5.183756724581424,5.0
131,0.2943265438079834,11996,25.795932396016,5.183756724581424,5.0
138,0.3143923282623291,11996,23.207517386760195,5.094083442985689,5.0
