Iteration,Time_Seconds,Objective_Value,W_Shift,W_Swap,W_Kick
0,0.0,37,100.0,100.0,100.0
10,0.002996206283569336,37,32.76800000000001,40.96000000000001,80.0
19,0.002996206283569336,37,30.97152000000001,26.21440000000001,26.21440000000001
20,0.002996206283569336,37,34.77721600000001,26.21440000000001,26.21440000000001
27,0.003990650177001953,37,32.25741824000001,12.537418240000006,20.97152000000001
30,0.003990650177001953,37,20.64474767360001,12.537418240000006,16.777216000000006
31,0.003990650177001953,37,26.515798138880008,12.537418240000006,16.777216000000006
40,0.003990650177001953,37,18.688696734148202,10.029934592000005,8.589934592000004
45,0.003990650177001953,37,19.56861272788388,8.023947673600004,6.871947673600004
49,0.0049898624420166016,37,22.523912145845685,8.023947673600004,5.0
50,0.0049898624420166016,37,22.523912145845685,7.419158138880004,5.0
51,0.0049898624420166016,37,28.01912971667655,7.419158138880004,5.0
52,0.0049898624420166016,37,32.415303773341236,7.419158138880004,5.0
55,0.0049898624420166016,37,30.745794414938395,6.935326511104003,5.0
56,0.0049898624420166016,37,34.59663553195072,6.935326511104003,5.0
60,0.00599360466003418,37,22.14184674044846,5.0,5.0
62,0.00599360466003418,37,27.71347739235877,5.0,5.0
66,0.00599360466003418,37,27.736625531109613,5.0,5.0
67,0.00599360466003418,37,32.18930042488769,5.0,5.0
70,0.00599360466003418,37,25.751440339910154,5.0,5.0
75,0.00599360466003418,37,23.184737454034,5.0,5.0
80,0.00599360466003418,37,18.5477899632272,5.0,5.0
90,0.006984233856201172,37,16.077739815150288,5.0,5.0
100,0.006984233856201172,37,5.0,5.0,5.0
102,0.007999897003173828,37,14.0,5.0,5.0
107,0.007999897003173828,37,15.7344,5.0,5.0
110,0.007999897003173828,37,12.587520000000001,5.0,5.0
112,0.007999897003173828,37,20.070016000000003,5.0,5.0
115,0.008994340896606445,37,22.84481024,5.0,5.0
118,0.008994340896606445,37,24.6206785536,5.0,5.0
120,0.008994340896606445,37,15.757234274304004,5.0,5.0
122,0.009991645812988281,37,20.084629935554563,5.0,5.0
130,0.009991645812988281,37,8.226664421603152,5.0,5.0
138,0.009991645812988281,37,14.212052183860814,5.0,5.0
140,0.009991645812988281,37,11.369641747088652,5.0,5.0
145,0.009991645812988281,37,15.821256574509391,5.0,5.0
147,0.009991645812988281,37,20.12560420768601,5.0,5.0
150,0.010985374450683594,37,16.100483366148808,5.0,5.0
151,0.010985374450683594,37,22.880386692919046,5.0,5.0
160,0.010985374450683594,37,21.714757986774554,5.0,5.0
170,0.010985374450683594,37,11.117956089228572,5.0,5.0
171,0.010985374450683594,37,18.89436487138286,5.0,5.0
178,0.010985374450683594,37,19.673914814148027,5.0,5.0
180,0.010985374450683594,37,15.739131851318422,5.0,5.0
190,0.010985374450683594,37,5.0,5.0,5.0
200,0.011983871459960938,37,5.0,5.0,5.0
210,0.011983871459960938,37,5.0,5.0,5.0
220,0.011983871459960938,37,5.0,5.0,5.0
224,0.011983871459960938,37,14.0,5.0,5.0
230,0.011983871459960938,37,5.734400000000001,5.0,5.0
240,0.011983871459960938,37,5.0,5.0,5.0
250,0.011983871459960938,37,5.0,5.0,5.0
260,0.012983560562133789,37,5.0,5.0,5.0
270,0.012983560562133789,37,5.0,5.0,5.0
280,0.012983560562133789,37,5.0,5.0,5.0
285,0.012983560562133789,37,14.0,5.0,5.0
287,0.012983560562133789,37,18.96,5.0,5.0
288,0.012983560562133789,37,25.168,5.0,5.0
290,0.012983560562133789,37,25.168,5.0,5.0
300,0.012983560562133789,37,8.247050240000002,5.0,5.0
310,0.012983560562133789,37,5.0,5.0,5.0
320,0.013983488082885742,37,5.0,5.0,5.0
