Iteration,Time_Seconds,Objective_Value,W_Shift,W_Swap,W_Kick
0,0.0,823,100.0,100.0,100.0
8,0.0019025802612304688,823,90.0,51.2,41.47200000000001
10,0.0019025802612304688,823,90.0,51.2,26.542080000000006
15,0.002945423126220703,823,67.6,26.854400000000005,26.542080000000006
16,0.002945423126220703,823,67.6,26.854400000000005,31.233664000000005
20,0.003951549530029297,823,53.264,21.483520000000006,24.986931200000004
21,0.003951549530029297,823,52.611200000000004,21.483520000000006,24.986931200000004
26,0.003951549530029297,823,43.67116800000001,21.483520000000006,13.593308774400004
27,0.003951549530029297,823,44.936934400000005,21.483520000000006,13.593308774400004
28,0.00499415397644043,823,45.94954752,21.483520000000006,13.593308774400004
29,0.00499415397644043,823,46.759638016000004,21.483520000000006,13.593308774400004
30,0.00499415397644043,823,37.40771041280001,21.483520000000006,13.593308774400004
37,0.0060079097747802734,823,29.926168330240007,12.639562240000004,16.959774092492804
40,0.0060079097747802734,823,19.152747731353607,12.639562240000004,13.567819273994244
43,0.00700831413269043,823,22.25775854806631,12.639562240000004,10.854255419195397
50,0.007930517196655273,823,14.244965470762438,9.089319833600003,6.557378774628044
52,0.007930517196655273,823,21.39597237660995,9.089319833600003,5.245903019702435
53,0.007930517196655273,823,27.11677790128796,9.089319833600003,5.245903019702435
60,0.009947776794433594,823,11.10703222836755,5.293731754803203,5.245903019702435
69,0.010988950729370117,823,14.54944040073935,5.0,5.0
70,0.010988950729370117,823,14.54944040073935,5.0,5.0
73,0.010988950729370117,823,21.63955232059148,5.0,5.0
74,0.010988950729370117,823,27.311641856473184,5.0,5.0
75,0.011995077133178711,823,31.84931348517855,5.0,5.0
80,0.011995077133178711,823,16.30684850441142,5.0,5.0
85,0.012945413589477539,823,16.67928514740692,5.0,5.0
89,0.012945413589477539,823,23.343428117925534,5.0,5.0
90,0.013913154602050781,823,18.67474249434043,5.0,5.0
92,0.013913154602050781,823,21.951835196377875,5.0,5.0
