dataset,file,generation,phase,best_fitness,avg_fitness,worst_fitness,total_tasks,best_rate,avg_rate,elapsed_sec,remaining_sec,stagnant,population_size,elite,crossover_rate,mutation_rate,crossover_type,mutation_type,tournament_k,init_mode,seed
Exponential,Exponential_1000_1500_400,0,init,14136,14090.075,14047,15000,0.9424,0.9393383333333334,22.247317261999342,877.7526820780004,0,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,1,evolution,14301,14190.925,14113,15000,0.9534,0.9460616666666666,44.64937679099967,855.3506217290005,0,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,2,evolution,14309,14215.875,14104,15000,0.9539333333333333,0.947725,66.87193867199949,833.1280602480001,0,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,3,evolution,14338,14216.85,14119,15000,0.9558666666666666,0.94779,89.09102720399915,810.9089717160005,0,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,4,evolution,14338,14225.025,14129,15000,0.9558666666666666,0.9483349999999999,111.29029159799938,788.709707082,1,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,5,evolution,14338,14202.2,14107,15000,0.9558666666666666,0.9468133333333334,133.17139882999982,766.8285996900004,2,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,6,evolution,14363,14242.475,14123,15000,0.9575333333333333,0.9494983333333333,155.42757154899937,744.5724275110006,0,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,7,evolution,14363,14224.425,14129,15000,0.9575333333333333,0.948295,177.61536232099934,722.3846364690007,1,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,8,evolution,14363,14230.025,14120,15000,0.9575333333333333,0.9486683333333333,199.93960805799998,700.060390951,2,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,9,evolution,14363,14222.0,14108,15000,0.9575333333333333,0.9481333333333334,222.14462165999976,677.8553769800001,3,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,10,evolution,14363,14218.225,14121,15000,0.9575333333333333,0.9478816666666667,244.27709298599984,655.7229056850001,4,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,11,evolution,14363,14230.275,14099,15000,0.9575333333333333,0.948685,266.495596408,633.5044024120007,5,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,12,evolution,14363,14236.85,14116,15000,0.9575333333333333,0.9491233333333333,288.6533305989997,611.3466681910004,6,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,13,evolution,14363,14222.575,14133,15000,0.9575333333333333,0.9481716666666667,310.5240405069999,589.4759583240002,7,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,14,evolution,14363,14219.525,14119,15000,0.9575333333333333,0.9479683333333333,332.4261421349993,567.5738567750004,8,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,15,evolution,14363,14226.15,14114,15000,0.9575333333333333,0.94841,354.6236388109992,545.3763601590008,9,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,16,evolution,14363,14217.275,14109,15000,0.9575333333333333,0.9478183333333333,376.42598766099945,523.5740111790001,10,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,16,restart,14363,14181.1,14081,15000,0.9575333333333333,0.9454066666666667,401.2628161429993,498.7371821860006,0,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,17,evolution,14363,14229.35,14124,15000,0.9575333333333333,0.9486233333333334,427.1462646989994,472.85373431100015,1,40,5,0.85,0.75,pmx,mixed,3,random,42
Exponential,Exponential_1000_1500_400,18,evolution,14363,14226.975,14133,15000,0.9575333333333333,0.948465,451.51809918899926,448.48189946100047,2,40,5,0.85,0.75,pmx,mixed,3,random,42
