Iteration,Time_Seconds,Objective_Value,W_Shift,W_Swap,W_Kick
0,0.0,2399,100.0,100.0,100.0
9,0.0032737255096435547,2399,61.2,65.8,40.96000000000001
10,0.0035886764526367188,2399,58.96000000000001,65.8,40.96000000000001
14,0.0056264400482177734,2399,47.73440000000001,43.912000000000006,40.96000000000001
19,0.008239269256591797,2399,48.187520000000006,24.122944000000004,32.76800000000001
20,0.010547399520874023,2399,48.187520000000006,20.298355200000003,32.76800000000001
21,0.01114964485168457,2399,48.55001600000001,20.298355200000003,32.76800000000001
22,0.011636734008789062,2399,48.84001280000001,20.298355200000003,32.76800000000001
23,0.012065649032592773,2399,49.07201024000001,20.298355200000003,32.76800000000001
24,0.012465238571166992,2399,49.25760819200001,20.298355200000003,32.76800000000001
25,0.012815475463867188,2399,49.40608655360001,20.298355200000003,32.76800000000001
27,0.013302803039550781,2399,39.524869242880015,20.298355200000003,36.21440000000001
30,0.01461482048034668,2399,41.61989539430401,17.238684160000002,28.971520000000012
34,0.016106367111206055,2399,36.63673305235457,14.790947328000001,23.177216000000012
35,0.01638650894165039,2399,39.30938644188366,14.790947328000001,23.177216000000012
37,0.016950607299804688,2399,35.158007322805545,14.790947328000001,23.177216000000012
38,0.01722407341003418,2399,38.12640585824444,14.790947328000001,23.177216000000012
40,0.017730236053466797,2399,40.50112468659555,14.790947328000001,18.54177280000001
50,0.02230215072631836,2399,26.589260671629543,9.010372025548802,11.866734592000007
52,0.02285146713256836,2399,27.01712682984291,9.010372025548802,11.866734592000007
54,0.023363351821899414,2399,31.613701463874328,9.010372025548802,9.493387673600006
56,0.02384042739868164,2399,30.232768936879573,9.010372025548802,9.493387673600006
60,0.025360822677612305,2399,19.34897211960293,8.208297620439042,7.594710138880005
68,0.028978586196899414,2399,19.9066737252367,6.642648381664791,5.0
70,0.02942514419555664,2399,19.9066737252367,6.642648381664791,5.0
75,0.030683279037475586,2399,22.74027118415149,6.642648381664791,5.0
80,0.032987117767333984,2399,11.643018846285564,6.051294964265466,5.0
86,0.03639101982116699,2399,17.45153206162276,5.0,5.0
90,0.038700103759765625,2399,13.961225649298209,5.0,5.0
91,0.03901100158691406,2399,21.16898051943857,5.0,5.0
96,0.041468143463134766,2399,20.838518025952553,5.0,5.0
97,0.04177212715148926,2399,26.670814420762042,5.0,5.0
98,0.042052268981933594,2399,31.336651536609637,5.0,5.0
100,0.04308748245239258,2399,25.06932122928771,5.0,5.0
101,0.04337573051452637,2399,30.05545698343017,5.0,5.0
104,0.04468393325805664,2399,34.044365586744135,5.0,5.0
110,0.046616315841674805,2399,11.155657715464322,5.0,5.0
117,0.04999041557312012,2399,15.711696750317735,5.0,5.0
119,0.05052304267883301,2399,22.56935740025419,5.0,5.0
120,0.05080986022949219,2399,28.055485920203353,5.0,5.0
122,0.051370859146118164,2399,27.955510988930147,5.0,5.0
124,0.05194520950317383,2399,27.891527032915295,5.0,5.0
